id,plantel_id,tipo_instalacion_id,nombre,ubicacion,capacidad,metros,recursos,created_at,updated_at,deleted_at
6316,295,1,Aula 03,Planta Alta,12,15,Mesas individuales; sillas; mesa de profesor; silla de profesor; pizarrón de cristal.,2022/04/04 20:52,1900/01/01 00:00,1900/01/01 00:00
6317,295,6,Taller de Confección,Plantat Alta,30,70,Máquinas de coser industriales; máquinas de calzado industriales; mesas altas de corte; pizarrón de cristal; escritorio para profesor; sillas.,2022/04/04 20:52,1900/01/01 00:00,1900/01/01 00:00
6318,141,1,Aula Virtual Plataforma LMS,N/A,0,0,N/A,2022/04/07 11:17,2022/07/18 13:36,1900/01/01 00:00
6319,141,1,Aula Virtual Plataforma LMS,N/A,0,0,N/A,2022/04/07 13:51,2022/07/18 13:38,1900/01/01 00:00
6320,228,12,Área de Tesorería,1er Piso,2,3,Escritorios y sillas ejecutivas; Equipos de Computo e impresoras; Archiveros; Anaqueles para Archivo,2022/04/20 13:26,2023/08/02 18:56,1900/01/01 00:00
6321,246,4,Ciencias,Mezanine,30,43,Pintarron; 3 mesas de trabajo con conexión de agua; luz; gas; bancos; tarjas de lavado; anaqueles para guardar material ; regadera de emergencia,2022/05/04 13:38,2022/05/04 14:03,2022/05/04 14:03
6322,246,1,Aula 1,planta baja,30,37,Butacas; pintarrón; proyector; escritorio,2022/05/04 14:03,1900/01/01 00:00,1900/01/01 00:00
6323,246,1,2,Planta baja,35,42,Butacas; pintarron; proyector; escritorio,2022/05/04 14:03,1900/01/01 00:00,1900/01/01 00:00
6324,246,1,1,Planta baja,30,37,Butacas; pintarron; proyector; escritorio,2022/05/04 14:03,2022/05/24 11:07,1900/01/01 00:00
6325,246,1,3,Planta baja,40,50,Butacas; pintarron; escritorio; proyector,2022/05/04 14:03,2022/05/24 11:07,1900/01/01 00:00
6326,246,1,4,Planta baja,40,50,Butacas; pintarron; proyector; escritorio,2022/05/04 14:03,2022/05/24 11:07,1900/01/01 00:00
6327,246,1,5,Planta baja,25,30,Butacas; pintarron; escritorio; proyector,2022/05/04 14:03,2022/05/24 11:07,1900/01/01 00:00
6328,246,1,6,Planta baja,35,38,Butacas; pintarron; escritorio; proyector,2022/05/04 14:03,2022/05/24 11:07,1900/01/01 00:00
6329,246,1,7,Planta baja,35,43,Butacas; pintarron; escritorio; proyector,2022/05/04 14:03,2022/05/24 11:07,1900/01/01 00:00
6330,246,1,1,Planta baja,30,37,Butacas; pintarron; proyector; escritorio,2022/05/04 14:51,2022/05/24 11:06,1900/01/01 00:00
6331,246,1,2,Planta baja,35,42,Butacas; pintarron; proyector; escritorio,2022/05/04 14:51,2022/05/24 11:06,1900/01/01 00:00
6332,246,1,3,Planta baja,40,50,Butacas; pintarron; proyector; escritorio,2022/05/04 14:51,2022/05/24 11:06,1900/01/01 00:00
6333,246,1,4,Planta baja,25,40,Butacas; pintarron; escritorio; proyector,2022/05/04 14:51,1900/01/01 00:00,1900/01/01 00:00
6334,246,1,5,Planta baja,25,30,Butacas; pintarron; escritorio; proyector,2022/05/04 14:51,2022/05/24 11:06,1900/01/01 00:00
6335,246,1,6,Planta baja,35,38,Butacas; pintarrones; escritorio; proyector,2022/05/04 14:51,2022/05/24 11:06,1900/01/01 00:00
6336,246,1,1,Planta baja,30,27,Butacas; pizarron; escritorio; proyector,2022/05/05 12:29,2022/05/24 11:05,1900/01/01 00:00
6337,246,1,2,Planta baja,35,42,Butacas; pintarron; proyector; escritorio,2022/05/05 12:29,2022/05/24 11:05,1900/01/01 00:00
6338,246,1,3,Planta baja,40,50,Butacas; pintarron; proyectores; escritorio,2022/05/05 12:29,2022/05/24 11:05,1900/01/01 00:00
6339,246,1,4,Planta baja,25,40,Butacas; pintarron; escritorio; proyectores.,2022/05/05 12:29,2022/05/24 11:05,1900/01/01 00:00
6340,246,1,5,Planta baja,25,30,Butacas; pintarron; escritorio; proyector,2022/05/05 12:29,1900/01/01 00:00,1900/01/01 00:00
6341,246,1,6,Planta baja,35,38,Butacas; pintarron; escritorio; proyector,2022/05/05 12:29,2022/05/24 11:05,1900/01/01 00:00
6342,297,1,expresión escénica,planta baja,20,27,pizarrón; espejos; 20 sillas; 2 mesas; un piano; una bocina,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6343,297,1,piano planta baja,planta baja,10,23,pizarrón; 9 teclados; 1 piano; 10 bancos,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6344,297,4,laboratorio de producción,planta baja,5,12,consola de grabación; bocinas; micrófonos; escritorios; batería musical; piano; sonorizadores,2022/05/10 19:10,2022/05/24 19:10,2022/05/24 19:10
6345,297,1,canto planta baja,planta baja,15,24,pizarrón; 7 mesas; 15 sillas; escritorio; espejos; base para micrófono; atril,2022/05/10 19:10,1900/01/01 00:00,1900/01/01 00:00
6346,297,9,biblioteca o salón de música,planta alta,15,17,7 mesas; 15 sillas; 2 libreros; 500 libros; pizarrón; proyector,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6347,297,1,batería,planta alta,4,10,pizarrón; batería musical; banco; mesita,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6348,297,1,saxofón y acordeón,planta alta,9,17,pizarron; 5 mesas; 10 sillas; piano,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6349,297,1,canto planta alta,planta alta,14,16,pizarrón; 7 mesas; 14 sillas; teclado; espejos,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6350,297,1,guitarra; violín,planta alta,8,18,pizarrón; 5 mesas; 9 sillas; teclado; 4 amplificadores,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6351,297,1,piano planta alta,planta alta,10,19,pizarrón; 7 teclados 8 sillas; mesa;,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6352,297,4,laboratorio de ensamble,planta alta,20,27,pizarrón; batería musical; teclados; piano; bocinas; mezcladora; espejos; micrófonos; base para guitarra; amplificadores,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6353,297,8,laboratorio de computo,planta baja,16,24,6 mesas; 6 sillas; 5 computadoras de escritorio,2022/05/10 19:10,2022/09/09 19:24,1900/01/01 00:00
6354,141,1,AULA VIRTUAL PLATAFORMA LMS,N/A,0,0,N/A,2022/05/11 13:42,2022/07/18 13:39,1900/01/01 00:00
6355,141,1,AULA VIRTUAL PLATAFORMA LMS,N/A,0,0,N/A,2022/05/13 12:33,2022/07/18 13:40,1900/01/01 00:00
6356,198,1,1001,1er piso,20,27,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6357,198,1,1002,1er piso,28,37,Butacas; escritorio; pantalla y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6358,198,1,1003,1er piso,28,38,Butacas; escritorio; pantalla y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6359,198,1,1004,1er piso,26,36,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6360,198,1,1005,1er piso,25,36,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6361,198,1,1006,1er piso,34,45,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6362,198,1,1007,1er piso,18,26,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6363,198,1,1008,1er piso,20,27,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6364,198,1,2001,2do,25,36,Butacas; escritorio; pantalla y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6365,198,1,2003,2do piso,25,35,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6366,198,1,2007,2do piso,16,20,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6367,198,1,2008,2do piso,10,13,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6368,198,1,3001,3er piso,28,35,Butacas; escritorio y pintarron,2022/05/15 23:07,2022/05/15 23:08,1900/01/01 00:00
6369,141,1,Aula (CUI-101),DEPARTAMENTO ACADEMICO DE CS. COMERCIALES Y COMUNICACIÓN,24,41,Mesas; sillas; cámara; pintarrón; proyector; bocinas,2022/05/23 12:07,2022/05/26 15:53,2022/05/26 15:55
6370,246,1,1,Planta baja,30,37,Butacas; pintarrón; cañón escritorio.,2022/05/23 14:11,2022/05/24 11:07,1900/01/01 00:00
6371,246,1,2,Planta baja,35,42,Butacas; pintarrón; escritorio; cañón.,2022/05/23 14:11,1900/01/01 00:00,1900/01/01 00:00
6372,246,1,3,Planta baja,40,50,Butacas; pintarrón; cañón; escritorio,2022/05/23 14:11,2022/05/24 11:07,1900/01/01 00:00
6373,246,1,4,Planta baja,25,40,Butacas; pintarrón; escritorio; cañón,2022/05/23 14:11,1900/01/01 00:00,1900/01/01 00:00
6374,246,1,5,Planta baja,25,30,Butacas; pintarrón; cañón; escritorio.,2022/05/23 14:11,1900/01/01 00:00,1900/01/01 00:00
6375,246,4,Laboratorio,Planta baja,30,50,Camas de hidromasaje; caminadoras; elípticas,2022/05/23 14:11,2022/05/24 11:07,1900/01/01 00:00
6376,82,1,Edgar Moin,Primer piso ,30,0,Mesas; sillas; pizarron; escritorio; cañón,2022/05/23 14:17,1900/01/01 00:00,2022/05/28 15:47
6377,228,1,No. 1 ,Planta Baja,9,16,1 Escritorio;                                                        n9 Sillas;                                                                n1 Pintarrón;                                                         n1 Proyector de Diapositivas,2022/05/23 16:44,1900/01/01 00:00,1900/01/01 00:00
6378,228,1,No. 2,Planta Baja,7,17,5 Escritorio;                                                       9 Sillas;                                                                1 Pintarrón;                                                         n1 Proyector de Diapositivas,2022/05/23 16:44,1900/01/01 00:00,1900/01/01 00:00
6379,228,1,No. 3,Planta Baja,7,20,7 Escritorio;                                                      n13 Sillas;                                                               1 Pintarrón;                                                          1 Proyector de Diapositivas,2022/05/23 16:44,1900/01/01 00:00,1900/01/01 00:00
6380,228,1,No. 4,Planta Baja,19,24,7 Escritorio;                                                      n19 Sillas;                                                               n1 Pintarrón;                                                         n1 Proyector de Diapositivas,2022/05/23 16:44,1900/01/01 00:00,1900/01/01 00:00
6381,228,1,No. 1,Planta Baja,9,17,5 Escritorios n9 Sillasn1 Proyector de Diapositivasn1 Pintarrón de Cristal,2022/05/23 17:03,1900/01/01 00:00,1900/01/01 00:00
6382,228,1,No. 2,Planta Baja,8,17,5 Escritorios n9 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal,2022/05/23 17:03,1900/01/01 00:00,1900/01/01 00:00
6383,228,1,No. 3,PLanta Baja,8,20,7 Escritorios n7 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal,2022/05/23 17:03,1900/01/01 00:00,1900/01/01 00:00
6384,228,1,No. 4,Planta Baja,14,27,10 Escritorios n19 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal,2022/05/23 17:03,1900/01/01 00:00,1900/01/01 00:00
6385,228,1,No. 1,Planta Baja,9,16,5 Escritorios n9 Sillasn1 Proyector de Diapositivasn1 Pintarrón de Cristal,2022/05/23 17:15,1900/01/01 00:00,1900/01/01 00:00
6386,228,9,Biblioteca Fisica,Planta Baja,10,27,4 Escritoriosn1 Equipo de Computo (Administrativo)n3 Equipos de Computo (Alumnos)n3 Archiveros,2022/05/23 17:24,2023/08/02 18:56,1900/01/01 00:00
6387,228,1,No. 1,Planta Baja,9,17,5 Escritoriosn9 Sillasn1 Proyector de Diapositivasn1 Pintarrón de Cristal,2022/05/23 17:24,1900/01/01 00:00,2022/05/24 11:12
6388,228,1,No. 1,Planta Baja,9,0,5 Escritoriosn9 Sillasn1 Proyector de Diapositivasn1 Pintarrón de Cristal,2022/05/24 11:12,1900/01/01 00:00,1900/01/01 00:00
6389,54,12,Recepción,0,6,10,Escritorio; computadora; impresora; conmutador; silla; sala,2022/05/24 18:53,2023/07/26 12:50,1900/01/01 00:00
6390,54,12,Dirección,0,4,12,Escritorio; librero; sillas; sillón,2022/05/24 18:53,2023/07/26 12:50,1900/01/01 00:00
6391,54,12,Subdirección Académica,0,3,7,Escritorio; sillas; sillón; computadora; impresora,2022/05/24 18:53,2023/07/26 12:50,1900/01/01 00:00
6392,54,12,Control Escolar,0,6,24,Sillas; sillón; computadoras; impresoras; archiveros; libreros; copiadora.,2022/05/24 18:53,2023/07/26 12:50,1900/01/01 00:00
6393,54,12,Contraloria,0,5,14,Sillas; escritorios; computadoras; impresoras; archiveros; libreros,2022/05/24 18:53,2023/07/26 12:50,1900/01/01 00:00
6394,54,11,Intendencia,0,2,3,Artículos y herramientas para limpieza,2022/05/24 18:53,2023/07/26 12:50,1900/01/01 00:00
6395,54,1,Aula 1,Segundo Piso,31,34,Sillas; escritorios; proyector; pantalla; pintarron; aire acondicionado; ventilador,2022/05/24 19:00,1900/01/01 00:00,1900/01/01 00:00
6396,54,1,Aula 2,Segundo Piso,31,42,Sillas; escritorios; proyector; pantalla; pintarron; aire acondicionado; ventilador,2022/05/24 19:00,1900/01/01 00:00,1900/01/01 00:00
6397,54,1,Aula 3,Tercer Piso,31,46,Sillas; escritorios; proyector; pantalla; pintarron; aire acondicionado; ventilador,2022/05/24 19:00,1900/01/01 00:00,1900/01/01 00:00
6398,54,1,Aula 4,Tercer Piso,15,30,Sillas; escritorios; proyector; pantalla; pintarron; aire acondicionado; ventilador,2022/05/24 19:00,1900/01/01 00:00,1900/01/01 00:00
6399,54,13,Bodega,Tercer Piso,5,14,Estantes,2022/05/24 19:00,2023/07/26 12:50,1900/01/01 00:00
6400,297,4,Laboratorio físico laboratorio de producción,Planta baja,10,12,consola de grabación; bocinas; micrófonos; escritorios; batería musical; piano; sonorizadores,2022/05/24 19:10,2022/09/09 19:24,1900/01/01 00:00
6401,141,1,Aula (CUI-101),DEPARTAMENTO ACADÉMICO DE CS. ADMINISTRATIVAS Y SERVICIOS,24,41,Mesas; sillas; cámara; pintarrón; proyector; bocinas,2022/05/26 15:55,2022/07/13 10:56,1900/01/01 00:00
6402,141,1,Aula (CUE-103),DEPARTAMENTO ACADÉMICO DE CS. ADMINISTRATIVAS Y SERVICIOS,24,41,Mesas; sillas; cámara; pintarrón; proyector; bocinas,2022/05/27 16:15,2022/07/13 10:55,1900/01/01 00:00
6403,242,4,Quirúrgica ,Planta Alta,20,50,Camillas; pizarrón; mesa y sillas,2022/05/27 16:52,2022/09/17 13:08,1900/01/01 00:00
6404,242,4,Fundamental,Planta Baja,20,50,Camillas; pizarrón; sillas ; mesa; tarja botiquín y botes de basura,2022/05/27 16:52,2022/09/17 13:08,1900/01/01 00:00
6405,242,4,Bioquimica ,Planta Alta,20,50,Mesas; pizarrón; tarja; bancos; materiales resistentes a químicos.,2022/05/27 16:52,2022/09/17 13:08,1900/01/01 00:00
6406,82,1,Edgar Morin ,Primer Piso,54,54,Mesas; sillas; escritorio; pizarrín y cañon,2022/05/28 15:33,1900/01/01 00:00,2022/05/28 15:41
6407,82,1,Carl Jung,Segundo Piso,30,54,Mesas; sillas; escritorio; pizarron y cañon,2022/05/28 15:33,1900/01/01 00:00,2022/05/28 15:41
6408,82,1,David Fontana,Segundo Piso,30,54,Mesas; sillas; pizarron; escritorio y cañon,2022/05/28 15:33,1900/01/01 00:00,2022/05/28 15:41
6409,82,1,Carl Jung,Segundo Piso,30,54,Mesas; sillas; pizarron; escritorio y cañon,2022/05/28 15:41,1900/01/01 00:00,1900/01/01 00:00
6410,82,1,Edgar Morin ,Primer Piso,30,54,Mesas; sillas; pizarron; escritorio y cañon,2022/05/28 15:41,2022/11/28 13:16,1900/01/01 00:00
6411,82,1,Carl Jung,Segundo piso,30,54,Mesas; sillas; escritorio; pizarron y cañon,2022/05/28 15:41,2022/11/28 13:16,1900/01/01 00:00
6412,82,2,1,Planta baja,2,6,Sillas; mesa; computadora; archivero,2022/05/28 15:41,2023/07/13 14:21,1900/01/01 00:00
6413,82,2,2,Planta Baja,2,6,Mesa; sillas; computadora y archivero,2022/05/28 15:41,2023/07/13 14:21,1900/01/01 00:00
6414,82,1,Ken Wilber,Tercer Piso,25,47,Mesas; sillas; escritorio; pantalla,2022/05/28 15:47,2022/11/24 15:47,1900/01/01 00:00
6415,82,1,Jesus Maestro,Tercer Piso,25,40,Mesas; sillas; escritorio; pizarron y cañon,2022/05/28 15:47,2022/11/24 15:47,1900/01/01 00:00
6416,82,1,David Fontana,Segundo Piso,30,47,Mesas; sillas; escritorio; Pizano y cañon,2022/05/28 16:03,2022/11/28 14:20,1900/01/01 00:00
6417,82,1,Jacobo Grinberg,Segundo piso,25,20,Mesas; sillas; escritorio; pizarron y cañon,2022/05/28 16:03,1900/01/01 00:00,2022/05/28 16:04
6418,82,1,Jacobo Grinberg,Segundo piso,25,40,Mesas; sillas; pizarron; escritorio y cañon,2022/05/28 16:11,2022/11/28 14:20,1900/01/01 00:00
6419,243,11,Aula-Cocina,Planta Baja,16,80,Mesas de Metal; Pizarrón; Tarja; Estufas; Bancos de Metal; Refrigeradores,2022/05/29 20:40,2022/05/29 22:14,1900/01/01 00:00
6420,243,9,Bioquimica,0,16,48,Mesas; pizarrón; tarja; bancos; materiales resistentes a químicos.,2022/05/29 20:40,2022/05/29 22:14,1900/01/01 00:00
6421,241,4,Computacion,Planta Baja,12,38,Sillas; mesas; computadoras; pintarrón,2022/05/29 23:12,2022/05/29 23:26,1900/01/01 00:00
6422,89,4,0,0,32,75,Butacas,2022/05/30 13:29,2023/09/11 17:52,1900/01/01 00:00
6423,89,2,Cubiculo,0,4,50,N/A,2022/05/30 13:29,2023/09/11 17:52,1900/01/01 00:00
6424,89,9,Centro de Documentos,0,34,28,Bibliografia,2022/05/30 13:29,2023/09/11 17:52,1900/01/01 00:00
6425,89,12,Control Escolar,0,0,36,Mobiliario,2022/05/30 13:29,2023/09/11 17:52,1900/01/01 00:00
6426,300,1,1,1,1,1,1,2022/05/31 09:25,1900/01/01 00:00,1900/01/01 00:00
6427,300,1,NA,NA,1,1,NA,2022/05/31 11:26,2022/05/31 11:29,1900/01/01 00:00
6428,26,1,NA,NA,1,1,NA,2022/05/31 11:56,1900/01/01 00:00,1900/01/01 00:00
6429,228,1,Aula No. 1,Planta Baja,9,0,4 Escritoriosn9 Sillasn1 Pintarrón de Cristaln1 Proyector de Diapositivasn,2022/06/02 18:01,1900/01/01 00:00,1900/01/01 00:00
6430,228,1,No. 1,Planta Baja,9,25,9 sillasa,2022/06/02 18:04,1900/01/01 00:00,1900/01/01 00:00
6431,228,1,PRUEBA,0,1,2,hola,2022/06/13 10:14,1900/01/01 00:00,1900/01/01 00:00
6432,141,1,Aula (CUC-202),Bases de medicina I,50,41,Butaca; escritorio; silla; pintarrón; proyector; bocinas y cámara,2022/06/13 11:59,2022/12/08 14:45,1900/01/01 00:00
6433,141,1,Aula (CUC-203),Bases de medicina II,48,41,Butaca; escritorio; silla; pintarrón; proyector; bocinas y cámara,2022/06/13 11:59,2022/12/08 14:45,1900/01/01 00:00
6434,141,1,Aula (CUC-212),Bases de medicina II,36,41,Butaca; escritorio; silla; pintarrón; proyector; bocinas y cámara,2022/06/13 11:59,2022/12/08 14:45,1900/01/01 00:00
6435,141,11,Hospital,Ciclos Clínicos PIM,0,0,Hospitalario,2022/06/13 12:02,2023/08/22 17:53,1900/01/01 00:00
6436,228,1,Aula No. 1,Planta Baja,9,23,9 Sillasn5 Escritoriosn1 Pintarrón de Cristaln1 Proyector de Diapositivasn,2022/06/14 11:24,1900/01/01 00:00,1900/01/01 00:00
6437,228,1,Aula No. 1,Planta Baja,9,22,5 Escritoriosn9 Sillasn1 Proyector de Diapositivasn1 Pintarron de Cristaln1 Aire Acondicionado,2022/06/20 12:25,2023/08/02 18:56,1900/01/01 00:00
6438,228,1,No. 2,Planta Baja,7,14,4 Escritoriosn7 Sillasn1 Proyector de Diapositivasn1 Pintaron de Cristaln1 Aire Acondicionado,2022/06/20 13:42,2023/08/02 18:56,1900/01/01 00:00
6439,228,1,No. 3,Planta Baja,7,22,4 Escritorios n7 Sillas n1 Proyector de Diapositivasn1 Pintaron de Cristal n1 Aire Acondicionadot,2022/06/20 13:42,2022/06/20 18:41,1900/01/01 00:00
6440,228,1,No. 4,Planta Baja,13,30,7 Escritorios n7 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 13:42,2022/06/20 19:05,1900/01/01 00:00
6441,228,1,No. 5,Planta Baja,19,23,10 Escritoriosn19 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 13:42,2022/06/20 19:05,1900/01/01 00:00
6442,228,1,No. 6,Planta Baja,16,37,10 Escritoriosn16 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 13:42,2023/08/02 18:56,1900/01/01 00:00
6443,228,1,No. 7,Planta Baja,17,32,10 Escritoriosn17 Sillasn1 Proyector de Diapositivasn1 Pintaron de Cristal 1 Aire Acondicionado,2022/06/20 13:42,2023/08/02 18:56,1900/01/01 00:00
6444,228,1,No. 8,Planta Baja,9,25,5 Escritorios n9 Sillasn1 Proyector de Diapositivas n Pintaron de Cristal n1 Aire Acondicionadot,2022/06/20 13:42,2023/08/02 18:56,1900/01/01 00:00
6445,228,1,No. 9,Planta Baja,31,30,16 Escritorios n30 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 13:42,2022/06/20 19:05,1900/01/01 00:00
6446,228,1,No. 10,Planta Baja,19,18,10 Escritorios n19 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 13:42,2023/08/02 18:56,1900/01/01 00:00
6447,228,1,No. 11,Planta Baja,27,35,14 Escritorios n28 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 13:42,1900/01/01 00:00,1900/01/01 00:00
6448,228,1,No. 11,Planta Baja,27,40,14 Escritoriosn28 Sillasn1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/20 14:01,2023/08/02 18:56,1900/01/01 00:00
6449,228,1,No. 12,Planta Baja,11,22,6 Escritorios n11 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 14:01,2023/08/02 18:56,1900/01/01 00:00
6450,228,1,No. 13,Planta Alta,15,0,14 Escritorios n28 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal  n1 Aire Acondicionado,2022/06/20 18:41,1900/01/01 00:00,2022/06/20 19:05
6451,228,1,No. 14,Planta Alta,16,19,7 Escritorios n7 Sillas 1n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 18:41,2023/08/02 18:56,1900/01/01 00:00
6452,228,1,No. 15,Planta Alta,8,9,5 Escritorios n11 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 19:05,2023/08/02 18:56,1900/01/01 00:00
6453,228,1,No. 13,Planta Alta,15,26,8 Escritorios n15 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 19:05,2023/08/02 18:56,1900/01/01 00:00
6454,228,1,No. 16,Planta Alta,17,20,6 Escritorios n11 Sillas n1 Proyector de Diapositivas n1 Pintaron de Cristal n1 Aire Acondicionado,2022/06/20 19:05,2023/08/02 18:56,1900/01/01 00:00
6455,228,2,Sala de Juntas,Planta Baja,3,7,1 Mesa circularn3 Sillas n1 Pintaron n Aire Acondicionado,2022/06/20 19:05,2023/08/02 18:56,1900/01/01 00:00
6456,228,1,No. 1,Planta Baja,9,22,5 Escritoriosn9 Sillasn1 Proyector de Diapositivasn1 Pintarrón de Cristaln1 Aire Acondicionadonnn,2022/06/21 09:44,2022/06/21 11:34,1900/01/01 00:00
6457,228,1,No.2,Planta Baja,7,15,5 Escritorios n7 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 09:44,1900/01/01 00:00,1900/01/01 00:00
6458,228,1,No. 3,Planta Baja,7,29,7 Escritorios n8 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionadot,2022/06/21 09:44,2022/06/21 17:29,1900/01/01 00:00
6459,228,1,No. 2,Planta Baja,8,15,5 Escritoriosn8 Sillasn1 Proyector de Diapositivasn1 Pintarrón de Cristaln1 Aire Acondicionado,2022/06/21 10:56,2023/08/02 13:19,1900/01/01 00:00
6460,228,1,No. 4,Planta Baja,14,30,7 Escritorios n14 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 10:56,2022/06/21 17:29,1900/01/01 00:00
6461,228,1,No. 5,Planta Baja,19,34,5 Escritorios n9 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 10:56,2022/06/21 17:29,1900/01/01 00:00
6462,228,1,No. 6,Planta Baja,16,31,10 Escritorios n16 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 10:56,2023/08/02 13:19,1900/01/01 00:00
6463,228,1,No. 7,Planta Baja,17,32,10 Escritorios n17 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 10:56,2023/08/02 13:19,1900/01/01 00:00
6464,228,1,No. 8,Planta Baja,9,23,5 Escritorios n9 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristaln 1 Aire Acondicionadot,2022/06/21 11:34,2023/08/02 13:19,1900/01/01 00:00
6465,228,1,No. 9,Planta Baja,31,42,16 Escritorios n31 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 11:34,2022/06/21 17:29,1900/01/01 00:00
6466,228,1,No. 10,Planta Baja,19,29,10 Escritorios n19 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristaln1 Aire Acondicionado,2022/06/21 11:34,2023/08/02 13:19,1900/01/01 00:00
6467,228,1,No. 11,Planta Baja,27,40,14 Escritorios n27 Sillasn1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 11:34,2023/08/02 13:19,1900/01/01 00:00
6468,228,1,No. 12,Planta Baja,11,24,6 Escritorios n11 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 11:34,2023/08/02 13:19,1900/01/01 00:00
6469,228,1,No. 13,Planta Alta,15,31,8 Escritorios n15 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionadot,2022/06/21 17:29,2023/08/02 13:19,1900/01/01 00:00
6470,228,1,No. 14,Planta Alta,16,19,9 Escritorios n16 Sillas n1 Proyector de Diapositivasn1 Pintarrón de Cristaln1 Aire Acondicionado,2022/06/21 17:29,2023/08/02 13:19,1900/01/01 00:00
6471,228,1,No. 15,Planta Alta,8,26,5 Escritorios n8 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 17:29,2023/08/02 13:19,1900/01/01 00:00
6472,228,1,No. 16,Planta Alta,19,20,9 Escritorios n19 Sillas n1 Proyector de Diapositivas n1 Pintarrón de Cristal n1 Aire Acondicionado,2022/06/21 17:29,2023/08/02 13:19,1900/01/01 00:00
