id,ciclo_escolar_id,turno_id,grado_id,descripcion,grupo,generacion,generacion_fecha_inicio,generacion_fecha_fin,created_at,updated_at,deleted_at
9679,1725,1,4,Cuarto cuatrimestre,B,2022A-2025A,2022/01/05,NULL,2023/02/17 13:29,1900/01/01 00:00,1900/01/01 00:00
9680,1732,3,6,Sexto cuatrimestre,L,2021A-2024A,2021/01/06,2024/04/15,2023/02/17 13:33,1900/01/01 00:00,1900/01/01 00:00
9681,1732,2,5,Quinto cuatrimestre,A,2021C-2024C,2021/08/30,2024/12/10,2023/02/17 13:37,1900/01/01 00:00,1900/01/01 00:00
9682,1732,1,7,Septimo cuatrimestre,A,2021A- 2023A,2021/01/13,NULL,2023/02/17 14:06,1900/01/01 00:00,1900/01/01 00:00
9683,1732,1,6,Sexto cuatrimestre,E,2021B - 2024B,2021/05/10,NULL,2023/02/17 14:14,1900/01/01 00:00,1900/01/01 00:00
9684,1732,1,5,Quinto cuatrimestre,E,2021C - 2024C,2021/08/31,NULL,2023/02/17 14:22,1900/01/01 00:00,1900/01/01 00:00
9685,1732,1,4,Cuarto cuatrimestre,E,2022A - 2025A,2022/01/02,NULL,2023/02/17 14:35,1900/01/01 00:00,1900/01/01 00:00
9686,1726,1,3,Tercero cuatrimestre,A,2022B-2025B,2022/05/09,NULL,2023/02/17 14:36,1900/01/01 00:00,1900/01/01 00:00
9687,1732,1,3,Tercero cuatrimestre,E,2022A - 2025A,2022/01/05,NULL,2023/02/17 14:41,1900/01/01 00:00,1900/01/01 00:00
9688,1736,2,1,Primer cuatrimestre,1A,2023A,2023/01/02,2026/04/30,2023/02/17 15:10,1900/01/01 00:00,1900/01/01 00:00
9689,1736,2,2,Segundo cuatrimestre,2A,2022C,2022/08/21,2025/12/17,2023/02/17 15:10,1900/01/01 00:00,1900/01/01 00:00
9690,1736,2,3,Tercero cuatrimestre,3A,2022B,2022/05/09,2025/08/21,2023/02/17 15:11,1900/01/01 00:00,1900/01/01 00:00
9691,1736,2,4,Cuarto cuatrimestre,4A,2022A,2022/01/05,2025/04/30,2023/02/17 15:11,1900/01/01 00:00,1900/01/01 00:00
9692,1736,2,5,Quinto cuatrimestre,5A,2021C,2021/08/30,2024/12/17,2023/02/17 15:12,1900/01/01 00:00,1900/01/01 00:00
9693,1736,2,6,Sexto cuatrimestre,6A,2021B,2021/05/10,2024/08/31,2023/02/17 15:12,1900/01/01 00:00,1900/01/01 00:00
9694,1736,2,7,Septimo cuatrimestre,7A,2021A,2021/01/04,2024/04/30,2023/02/17 15:13,1900/01/01 00:00,1900/01/01 00:00
9695,1737,2,1,Primer cuatrimestre,1A,2023A,2023/01/02,2026/04/30,2023/02/17 15:46,1900/01/01 00:00,1900/01/01 00:00
9696,1737,2,2,Segundo cuatrimestre,2A,2022C,2022/08/31,2025/12/17,2023/02/17 15:47,1900/01/01 00:00,1900/01/01 00:00
9697,1737,2,3,Tercero cuatrimestre,3A,2022B,2022/05/09,2025/08/31,2023/02/17 15:48,1900/01/01 00:00,1900/01/01 00:00
9698,1737,2,4,Cuarto cuatrimestre,4A,2022A,2022/01/05,2025/04/30,2023/02/17 15:48,1900/01/01 00:00,1900/01/01 00:00
9699,1737,2,5,Quinto cuatrimestre,5A,2021C,2021/08/31,2024/12/17,2023/02/17 15:49,2023/02/17 15:49,1900/01/01 00:00
9700,1737,2,6,Sexto cuatrimestre,6A,2021B,2021/05/10,2024/08/31,2023/02/17 15:49,1900/01/01 00:00,1900/01/01 00:00
9701,1737,2,7,Septimo cuatrimestre,7A,2021A,2021/01/04,2024/04/30,2023/02/17 15:50,1900/01/01 00:00,1900/01/01 00:00
9702,1723,1,7,Septimo cuatrimestre,B,2021A- 2024A,2021/01/13,NULL,2023/02/17 16:17,1900/01/01 00:00,1900/01/01 00:00
9703,1726,4,2,Segundo cuatrimestre,C,2022B-2025B,2022/05/09,NULL,2023/02/17 16:35,1900/01/01 00:00,1900/01/01 00:00
9704,1738,2,1,Primer cuatrimestre,1A,2023A,2023/01/02,2026/04/30,2023/02/17 16:37,1900/01/01 00:00,1900/01/01 00:00
9705,1738,2,2,Segundo cuatrimestre,2A,2022C,2022/08/31,2025/12/17,2023/02/17 16:38,1900/01/01 00:00,1900/01/01 00:00
9706,1738,2,3,Tercero cuatrimestre,3A,2022B,2022/05/09,2025/08/31,2023/02/17 16:38,1900/01/01 00:00,1900/01/01 00:00
9707,1738,2,4,Cuarto cuatrimestre,4A,2022A,2022/01/05,2025/04/30,2023/02/17 16:39,1900/01/01 00:00,1900/01/01 00:00
9708,1738,2,6,Sexto cuatrimestre,6A,2021B,2021/05/10,2024/08/31,2023/02/17 16:39,1900/01/01 00:00,1900/01/01 00:00
9709,1738,2,7,Septimo cuatrimestre,7A,2021A,2021/01/04,2024/04/30,2023/02/17 16:40,1900/01/01 00:00,1900/01/01 00:00
9710,1738,2,8,Octavo cuatrimestre,8A,2020C,2020/08/31,2023/12/17,2023/02/17 16:40,1900/01/01 00:00,1900/01/01 00:00
9711,406,1,1,Primer cuatrimestre,LMO082020,2020C-2023B,2020/08/31,2023/08/18,2023/02/20 09:42,1900/01/01 00:00,1900/01/01 00:00
9712,1740,1,7,Septimo cuatrimestre,LMO082020,2020C-2023B,2020/08/31,2023/08/18,2023/02/20 09:44,1900/01/01 00:00,1900/01/01 00:00
9713,1315,1,17,Quinto semestre,BM,2018B-2022A,2018/03/05,2022/08/05,2023/02/20 09:52,1900/01/01 00:00,1900/01/01 00:00
9714,1316,1,18,Sexto semestre,BM,2018B-2022A,2018/03/05,2022/08/05,2023/02/20 10:03,1900/01/01 00:00,1900/01/01 00:00
9715,1317,1,19,Septimo semestre,BM,2018B-2022A,2018/09/03,2022/08/05,2023/02/20 10:16,1900/01/01 00:00,1900/01/01 00:00
9716,798,1,1,Primer cuatrimestre,LMO082018,2018C - 2021B,2018/08/27,2021/08/20,2023/02/20 11:08,1900/01/01 00:00,1900/01/01 00:00
9717,1725,1,3,Tercero cuatrimestre,B,2022B-2025B,2022/05/09,NULL,2023/02/20 11:37,1900/01/01 00:00,1900/01/01 00:00
9718,1742,4,10,Decimo cuatrimestre,P,2020A - 2023A,2020/01/02,NULL,2023/02/20 11:46,1900/01/01 00:00,1900/01/01 00:00
9719,1727,3,6,Sexto cuatrimestre,F,2021B-2024B,2021/05/10,2024/08/30,2023/02/20 12:07,1900/01/01 00:00,1900/01/01 00:00
9720,1726,2,10,Decimo cuatrimestre,B,2020A-2023A,2020/01/02,2023/04/28,2023/02/20 12:29,1900/01/01 00:00,1900/01/01 00:00
9721,1726,4,9,Noveno cuatrimestre,Z,2020A-2023A,2020/01/02,2023/04/28,2023/02/20 12:36,1900/01/01 00:00,1900/01/01 00:00
9722,1726,2,8,Octavo cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/15,2023/02/20 12:38,1900/01/01 00:00,1900/01/01 00:00
9723,1743,4,1,Primer cuatrimestre,A,2021C-2024C,2021/08/30,2021/12/19,2023/02/20 12:47,1900/01/01 00:00,1900/01/01 00:00
9724,1727,4,4,Cuarto cuatrimestre,T,2022A - 2025A,2022/01/05,2025/04/25,2023/02/20 12:52,1900/01/01 00:00,1900/01/01 00:00
9725,1727,4,6,Sexto cuatrimestre,T,2021B - 2024B,2021/05/10,2024/08/30,2023/02/20 12:56,1900/01/01 00:00,1900/01/01 00:00
9726,1726,4,7,Septimo cuatrimestre,T,2021A - 2024A,2021/01/06,2024/04/26,2023/02/20 12:59,1900/01/01 00:00,1900/01/01 00:00
9727,1726,4,10,Decimo cuatrimestre,T,2020A - 2023A,2020/01/02,2023/04/28,2023/02/20 13:01,1900/01/01 00:00,1900/01/01 00:00
9728,1366,1,13,Primer semestre,A,2022B-2024A,2022/09/05,NULL,2023/02/20 13:05,1900/01/01 00:00,1900/01/01 00:00
9729,1732,4,3,Tercero cuatrimestre,NO APLICA,2022B - 2025B,2022/05/09,2025/08/29,2023/02/20 13:05,2023/05/15 13:21,1900/01/01 00:00
9730,1732,4,9,Noveno cuatrimestre,T,2020A - 2023A,2020/01/02,2023/04/28,2023/02/20 13:19,1900/01/01 00:00,1900/01/01 00:00
9731,399,1,2,Segundo cuatrimestre,LMO082018,2018C - 2021B,2018/08/27,2021/08/20,2023/02/20 13:27,1900/01/01 00:00,1900/01/01 00:00
9732,1732,4,2,Segundo cuatrimestre,T,2022B - 2025B,2022/05/09,2025/08/29,2023/02/20 13:30,1900/01/01 00:00,1900/01/01 00:00
9733,1724,4,7,Septimo cuatrimestre,T,2021A - 2024A,2021/01/06,2024/04/26,2023/02/20 13:32,1900/01/01 00:00,1900/01/01 00:00
9734,1723,4,7,Septimo cuatrimestre,T,2021A - 2024A,2021/01/06,2024/04/26,2023/02/20 13:33,1900/01/01 00:00,1900/01/01 00:00
9735,1726,3,8,Octavo cuatrimestre,A,2020C-2023C,2020/08/31,2023/12/15,2023/02/20 13:39,1900/01/01 00:00,1900/01/01 00:00
9736,1366,1,15,Tercero semestre,A,2021B-2023B,2021/09/06,NULL,2023/02/20 13:56,1900/01/01 00:00,1900/01/01 00:00
9737,400,1,3,Tercero cuatrimestre,LMO082018,2018C - 2021B,2018/08/27,2021/08/20,2023/02/20 14:07,1900/01/01 00:00,1900/01/01 00:00
9738,1726,2,7,Septimo cuatrimestre,A,2021A - 2024A,2021/01/06,2024/04/26,2023/02/20 14:11,1900/01/01 00:00,1900/01/01 00:00
9739,1726,2,6,Sexto cuatrimestre,C,2021B-2024B,2021/05/10,2024/08/23,2023/02/20 14:21,1900/01/01 00:00,1900/01/01 00:00
9740,1726,2,5,Quinto cuatrimestre,C,2021C-2024C,2021/08/30,2024/12/20,2023/02/20 14:29,1900/01/01 00:00,1900/01/01 00:00
9741,1726,3,5,Quinto cuatrimestre,C,2021C-2024C,2021/08/30,2024/12/20,2023/02/20 14:58,1900/01/01 00:00,1900/01/01 00:00
9742,1726,2,8,Octavo cuatrimestre,B,2020C - 2023C,2020/08/31,2023/12/15,2023/02/20 15:29,1900/01/01 00:00,1900/01/01 00:00
9743,403,1,3,Tercero cuatrimestre,LMO082018,2018C - 2021B,2018/08/27,2021/08/20,2023/02/20 15:37,1900/01/01 00:00,1900/01/01 00:00
9744,403,1,4,Cuarto cuatrimestre,LMO082018,2018C - 2021B,2018/08/27,2021/08/20,2023/02/20 15:41,1900/01/01 00:00,1900/01/01 00:00
9745,1713,1,15,Tercero semestre,AC,2017B-2021A,2017/09/04,2021/08/06,2023/02/20 16:00,1900/01/01 00:00,1900/01/01 00:00
9746,1312,1,16,Cuarto semestre,CM,2017B-2021A,2017/09/04,2021/08/06,2023/02/20 16:04,1900/01/01 00:00,1900/01/01 00:00
9747,1726,2,3,Tercero cuatrimestre,C,2022B-2025B,2022/05/09,NULL,2023/02/20 16:20,1900/01/01 00:00,1900/01/01 00:00
9748,1313,2,16,Cuarto semestre,AV,2017B-2021A,2017/09/04,2021/08/06,2023/02/20 16:23,1900/01/01 00:00,1900/01/01 00:00
9749,1313,1,17,Quinto semestre,BM,2017B-2021A,2017/09/04,2021/08/06,2023/02/20 16:26,1900/01/01 00:00,1900/01/01 00:00
9750,1315,1,18,Sexto semestre,BM,2017B-2021A,2017/09/04,2021/08/06,2023/02/20 16:29,1900/01/01 00:00,1900/01/01 00:00
9751,1744,NULL,1,Primer cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:17,1900/01/01 00:00,1900/01/01 00:00
9752,1744,NULL,2,Segundo cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:19,1900/01/01 00:00,1900/01/01 00:00
9753,1744,NULL,3,Tercero cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:21,1900/01/01 00:00,1900/01/01 00:00
9754,1744,NULL,4,Cuarto cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:22,1900/01/01 00:00,1900/01/01 00:00
9755,1744,NULL,5,Quinto cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:23,1900/01/01 00:00,1900/01/01 00:00
9756,1744,NULL,6,Sexto cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:24,1900/01/01 00:00,1900/01/01 00:00
9757,1744,NULL,7,Septimo cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:25,1900/01/01 00:00,1900/01/01 00:00
9758,1744,NULL,8,Octavo cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:25,1900/01/01 00:00,1900/01/01 00:00
9759,1745,1,13,Primer semestre,AM,2017A-2020B,2017/03/06,2021/02/05,2023/02/21 09:25,1900/01/01 00:00,1900/01/01 00:00
9760,1713,3,15,Tercero semestre,AN,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 09:28,1900/01/01 00:00,1900/01/01 00:00
9761,1715,1,15,Tercero semestre,AM,2018A,2018/03/05,2021/02/05,2023/02/21 09:29,2023/06/15 16:57,1900/01/01 00:00
9762,1745,2,13,Primer semestre,AV,2017A-2020B,2017/03/06,2021/02/05,2023/02/21 09:31,1900/01/01 00:00,1900/01/01 00:00
9763,1714,2,13,Primer semestre,AV,2017B-2021A,2017/09/04,2021/08/06,2023/02/21 09:33,1900/01/01 00:00,1900/01/01 00:00
9764,1745,1,14,Segundo semestre,AM,2017A-2020B,2017/03/06,2021/02/05,2023/02/21 09:34,1900/01/01 00:00,1900/01/01 00:00
9765,1713,3,16,Cuarto semestre,AN,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 09:34,1900/01/01 00:00,1900/01/01 00:00
9766,1745,1,15,Tercero semestre,AM,2017A-2020B,2017/03/06,2021/02/05,2023/02/21 09:36,1900/01/01 00:00,1900/01/01 00:00
9767,1745,3,16,Cuarto semestre,AN,2017A-2020B,2017/03/06,2021/02/05,2023/02/21 09:36,1900/01/01 00:00,1900/01/01 00:00
9768,1744,NULL,9,Noveno cuatrimestre,UNICO,NULL,NULL,NULL,2023/02/21 09:37,1900/01/01 00:00,1900/01/01 00:00
9769,1715,1,16,Cuarto semestre,BM,2018A-2021B,2018/03/05,2022/02/11,2023/02/21 09:38,1900/01/01 00:00,1900/01/01 00:00
9770,1714,2,14,Segundo semestre,AV,2017B-2021A,2017/09/04,2021/08/06,2023/02/21 09:39,1900/01/01 00:00,1900/01/01 00:00
9771,405,1,4,Cuarto cuatrimestre,LMO012019,2019A-2021C,2019/01/02,2021/12/10,2023/02/21 09:39,1900/01/01 00:00,1900/01/01 00:00
9772,1312,3,14,Segundo semestre,AN,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 09:44,1900/01/01 00:00,1900/01/01 00:00
9773,1314,3,16,Cuarto semestre,AN,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 09:44,1900/01/01 00:00,1900/01/01 00:00
9774,1714,1,14,Segundo semestre,AM,2017A-2020B,2017/03/06,2021/02/05,2023/02/21 09:45,1900/01/01 00:00,1900/01/01 00:00
9775,1314,1,17,Quinto semestre,BM,2018A-2021B,2018/03/05,2022/02/11,2023/02/21 09:47,1900/01/01 00:00,1900/01/01 00:00
9776,1313,1,16,Cuarto semestre,BM,2018A-2021B,2018/03/05,2022/02/11,2023/02/21 09:49,1900/01/01 00:00,1900/01/01 00:00
9777,1315,1,17,Quinto semestre,AM,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 09:51,1900/01/01 00:00,1900/01/01 00:00
9778,1317,3,19,Septimo semestre,AN,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 09:53,1900/01/01 00:00,1900/01/01 00:00
9779,1715,2,14,Segundo semestre,AV,2017B-2021A,2017/09/04,2021/08/06,2023/02/21 09:54,1900/01/01 00:00,1900/01/01 00:00
9780,1713,2,15,Tercero semestre,AV,2017B-2021A,2017/09/04,2021/08/06,2023/02/21 09:55,1900/01/01 00:00,1900/01/01 00:00
9781,1312,2,16,Cuarto semestre,AV,2017B-2021A,2017/09/04,2021/08/06,2023/02/21 09:55,1900/01/01 00:00,1900/01/01 00:00
9782,1715,1,13,Primer semestre,CM,2018A-2021B,2018/03/05,2022/02/11,2023/02/21 09:56,1900/01/01 00:00,1900/01/01 00:00
9783,1713,1,14,Segundo semestre,CM,2018A-2021B,2018/03/05,2022/02/11,2023/02/21 09:56,1900/01/01 00:00,1900/01/01 00:00
9784,1313,3,15,Tercero semestre,AN,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 10:04,1900/01/01 00:00,1900/01/01 00:00
9785,1315,3,17,Quinto semestre,AN,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 10:05,1900/01/01 00:00,1900/01/01 00:00
9786,1713,2,13,Primer semestre,BV,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 10:06,1900/01/01 00:00,1900/01/01 00:00
9787,1312,2,14,Segundo semestre,BV,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 10:07,1900/01/01 00:00,1900/01/01 00:00
9788,1313,2,15,Tercero semestre,AV,2018B-2022A,2018/09/03,2022/08/05,2023/02/21 10:08,1900/01/01 00:00,1900/01/01 00:00
9789,1726,4,2,Segundo cuatrimestre,Z,2022B-2025B,2022/05/09,NULL,2023/02/21 12:07,1900/01/01 00:00,1900/01/01 00:00
9790,1726,4,4,Cuarto cuatrimestre,Z,2022A-2025A,2022/01/05,NULL,2023/02/21 12:08,1900/01/01 00:00,1900/01/01 00:00
9791,409,1,7,Septimo cuatrimestre,LMO092019,2019C-2022B,2019/09/02,2022/08/19,2023/02/21 12:23,1900/01/01 00:00,1900/01/01 00:00
9792,774,1,8,Octavo cuatrimestre,LMO092019,2019C-2022B,2019/09/02,2022/08/19,2023/02/21 12:58,1900/01/01 00:00,1900/01/01 00:00
9793,1732,2,5,Quinto cuatrimestre,B,2021C-2024C,2021/08/30,2024/12/10,2023/02/21 13:10,1900/01/01 00:00,1900/01/01 00:00
9794,1739,1,9,Noveno cuatrimestre,LMO092019,2019C-2022B,2019/09/02,2022/08/19,2023/02/21 13:14,1900/01/01 00:00,1900/01/01 00:00
9795,1732,3,6,Sexto cuatrimestre,B,2021A-2024A,2021/01/06,2024/04/15,2023/02/21 13:22,1900/01/01 00:00,1900/01/01 00:00
9796,1747,3,1,Primer cuatrimestre,C,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:25,1900/01/01 00:00,1900/01/01 00:00
9797,1748,3,2,Segundo cuatrimestre,C,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:26,1900/01/01 00:00,1900/01/01 00:00
9798,1748,2,1,Primer cuatrimestre,C,2023A - 2026A,2023/01/02,2026/04/30,2023/02/21 13:28,1900/01/01 00:00,1900/01/01 00:00
9799,1753,1,1,Primer cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:30,2023/02/21 13:30,1900/01/01 00:00
9800,1751,1,1,Primer cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:33,1900/01/01 00:00,1900/01/01 00:00
9801,1732,2,7,Septimo cuatrimestre,B,2021A-2024A,2021/01/06,2024/04/15,2023/02/21 13:33,1900/01/01 00:00,1900/01/01 00:00
9802,1749,1,1,Primer cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:34,1900/01/01 00:00,1900/01/01 00:00
9803,1749,3,1,Primer cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:34,1900/01/01 00:00,1900/01/01 00:00
9804,1755,2,1,Primer cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:35,1900/01/01 00:00,1900/01/01 00:00
9805,1756,2,2,Segundo cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:35,1900/01/01 00:00,1900/01/01 00:00
9806,1746,1,24,Flexible Semestral,1°FILOSOFIA B,2019B-2022A,2019/09/02,2020/02/07,2023/02/21 13:35,2023/02/22 09:38,1900/01/01 00:00
9807,1754,1,1,Primer cuatrimestre,F,2023A - 2026A,2023/01/02,2026/04/30,2023/02/21 13:37,1900/01/01 00:00,1900/01/01 00:00
9808,1754,1,2,Segundo cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:37,1900/01/01 00:00,1900/01/01 00:00
9809,1752,1,2,Segundo cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:38,1900/01/01 00:00,1900/01/01 00:00
9810,1750,1,1,Primer cuatrimestre,F,2023A - 2026A,2023/01/02,2026/04/30,2023/02/21 13:39,1900/01/01 00:00,1900/01/01 00:00
9811,1750,1,2,Segundo cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:39,1900/01/01 00:00,1900/01/01 00:00
9812,1750,3,2,Segundo cuatrimestre,F,2022C - 2025C,2022/08/31,2025/12/12,2023/02/21 13:42,1900/01/01 00:00,1900/01/01 00:00
9813,1732,4,9,Noveno cuatrimestre,Z,2020A - 2023A,2020/01/02,2023/04/28,2023/02/21 13:44,1900/01/01 00:00,1900/01/01 00:00
9814,1732,2,10,Decimo cuatrimestre,A,2020A-2023A,2020/01/02,2023/04/30,2023/02/21 13:49,1900/01/01 00:00,1900/01/01 00:00
9815,1508,4,16,Cuarto semestre,A,2020  B  -  2024  A,2020/08/31,NULL,2023/02/21 13:55,1900/01/01 00:00,1900/01/01 00:00
9816,1686,2,5,Quinto cuatrimestre,B,2021-2024,2021/08/30,2024/08/01,2023/02/21 13:59,1900/01/01 00:00,1900/01/01 00:00
9817,1723,1,3,Tercero cuatrimestre,C,2022C-2025C,2022/08/31,NULL,2023/02/21 14:28,1900/01/01 00:00,1900/01/01 00:00
9818,403,1,1,Primer cuatrimestre,LMO092019,2019C-2022B,2019/09/02,2022/08/19,2023/02/21 14:40,1900/01/01 00:00,1900/01/01 00:00
9819,1746,1,24,Flexible Semestral,B PRIMER SEMESTRE A.C.,2019B-2022A,2019/09/02,2022/08/05,2023/02/21 14:49,2023/03/07 16:58,1900/01/01 00:00
9820,1723,1,5,Quinto cuatrimestre,C,2021C - 2024C,2021/08/30,2024/12/13,2023/02/21 15:02,1900/01/01 00:00,1900/01/01 00:00
9821,1731,4,1,Primer cuatrimestre,B,2020A-2023B,2020/01/02,2024/08/25,2023/02/21 15:39,1900/01/01 00:00,1900/01/01 00:00
9822,1723,4,5,Quinto cuatrimestre,Z,"	2021C - 2024C",2021/08/30,2024/12/13,2023/02/21 16:24,1900/01/01 00:00,1900/01/01 00:00
9823,1724,4,4,Cuarto cuatrimestre,A,2019B-2022B,2019/05/04,NULL,2023/02/21 16:24,1900/01/01 00:00,1900/01/01 00:00
9824,1752,4,1,Primer cuatrimestre,A,2022C-2025C,2022/09/07,NULL,2023/02/21 16:45,1900/01/01 00:00,1900/01/01 00:00
9825,1723,1,6,Sexto cuatrimestre,C,2021B-2024B,2021/05/10,NULL,2023/02/21 16:50,1900/01/01 00:00,1900/01/01 00:00
9826,1686,2,5,Quinto cuatrimestre,C,2021-2024,2021/08/30,2024/08/01,2023/02/21 17:05,1900/01/01 00:00,1900/01/01 00:00
9827,1686,1,4,Cuarto cuatrimestre,A,2022-2024,2022/01/05,2024/12/02,2023/02/21 22:37,1900/01/01 00:00,1900/01/01 00:00
9828,1757,1,24,Flexible Semestral,A SEGUNDO SEMESTRE A.C.,2019B-2022A,2019/09/02,2022/08/05,2023/02/22 09:42,2023/02/22 10:47,1900/01/01 00:00
9829,1758,1,24,Flexible Semestral,B TERCER SEMESTRE A.C.,2019B-2022A,2019/09/02,2022/08/05,2023/02/22 10:45,2023/02/24 14:27,1900/01/01 00:00
9830,1759,1,24,Flexible Semestral,A CUARTO SEMESTRE A.C.,2019B-2022A,2019/09/02,2022/08/05,2023/02/22 10:56,1900/01/01 00:00,1900/01/01 00:00
9831,1760,1,24,Flexible Semestral,B QUINTO SEMESTRE A.C.,2019B-2022A,2019/09/02,2022/08/05,2023/02/22 10:59,1900/01/01 00:00,1900/01/01 00:00
9832,1761,1,24,Flexible Semestral,A SEXTO SEMESTRE A.C.,2019B-2022A,2019/09/02,2022/08/05,2023/02/22 11:00,1900/01/01 00:00,1900/01/01 00:00
9833,1723,1,8,Octavo cuatrimestre,B,2020C - 2023C,2020/08/31,NULL,2023/02/22 11:01,1900/01/01 00:00,1900/01/01 00:00
9834,404,1,2,Segundo cuatrimestre,LMO092019,2019C-2022B,2019/09/02,2022/08/19,2023/02/22 11:44,1900/01/01 00:00,1900/01/01 00:00
9835,1715,1,13,Primer semestre,BM,2018A-2021B,2018/03/05,2022/02/11,2023/02/22 11:54,1900/01/01 00:00,1900/01/01 00:00
9836,1723,1,10,Decimo cuatrimestre,B,2020A - 2023A,2020/01/02,NULL,2023/02/22 12:01,1900/01/01 00:00,1900/01/01 00:00
9837,405,1,3,Tercero cuatrimestre,LMO092019,2019C-2022B,2019/09/02,2022/08/19,2023/02/22 12:36,1900/01/01 00:00,1900/01/01 00:00
9838,1724,1,3,Tercero cuatrimestre,C,2022B-2025B,2022/05/09,NULL,2023/02/22 12:43,1900/01/01 00:00,1900/01/01 00:00
9839,1724,4,3,Tercero cuatrimestre,Z,2022B-2025B,2022/05/09,NULL,2023/02/22 12:52,1900/01/01 00:00,1900/01/01 00:00
9840,1724,1,4,Cuarto cuatrimestre,C,2022A-2025A,2022/01/05,NULL,2023/02/22 12:57,1900/01/01 00:00,1900/01/01 00:00
9841,1724,1,5,Quinto cuatrimestre,C,2021C-2024C,2021/08/30,NULL,2023/02/22 13:28,1900/01/01 00:00,1900/01/01 00:00
9842,1724,1,6,Sexto cuatrimestre,Z,2021B-2024B,2021/05/10,NULL,2023/02/22 14:05,1900/01/01 00:00,1900/01/01 00:00
9843,1724,1,7,Septimo cuatrimestre,C,2021A-2024A,2021/01/06,NULL,2023/02/22 14:10,1900/01/01 00:00,1900/01/01 00:00
9844,1724,1,10,Decimo cuatrimestre,B,2020A-2023A,2020/08/31,NULL,2023/02/22 14:20,1900/01/01 00:00,1900/01/01 00:00
9845,1724,2,8,Octavo cuatrimestre,A,2020C - 2023C,2020/08/31,NULL,2023/02/22 14:38,1900/01/01 00:00,1900/01/01 00:00
9846,1686,2,4,Cuarto cuatrimestre,A,2022-2024,2022/01/05,2024/12/02,2023/02/22 16:49,1900/01/01 00:00,1900/01/01 00:00
9847,1723,4,3,Tercero cuatrimestre,A,2018C-2021C,2018-00-00,NULL,2023/02/22 17:26,1900/01/01 00:00,1900/01/01 00:00
9848,1763,1,13,Primer semestre,A,2022B-2026A,2022/09/05,2026/08/07,2023/02/23 13:18,1900/01/01 00:00,1900/01/01 00:00
9849,1732,4,4,Cuarto cuatrimestre,A,2021C-2024C,2021/08/30,NULL,2023/02/23 13:23,1900/01/01 00:00,1900/01/01 00:00
9850,1763,1,15,Tercero semestre,A,2021B-2025A,2022/09/05,2025/08/08,2023/02/23 13:24,1900/01/01 00:00,1900/01/01 00:00
9851,1764,1,13,Primer semestre,A,2022B-2026A,2022/09/05,2026/08/07,2023/02/23 13:34,1900/01/01 00:00,1900/01/01 00:00
9852,1726,4,4,Cuarto cuatrimestre,A,2021C-2024C,2021/08/30,NULL,2023/02/23 13:57,1900/01/01 00:00,1900/01/01 00:00
9853,1727,4,9,Noveno cuatrimestre,A,2020A-2023A,2020/01/02,NULL,2023/02/23 14:00,1900/01/01 00:00,1900/01/01 00:00
9854,1725,4,1,Primer cuatrimestre,A,2022C-2025C,2022/09/07,NULL,2023/02/23 16:23,1900/01/01 00:00,1900/01/01 00:00
9855,1725,4,7,Septimo cuatrimestre,A,2020C-2023C,2020/08/31,NULL,2023/02/23 16:33,1900/01/01 00:00,1900/01/01 00:00
9856,1725,4,4,Cuarto cuatrimestre,A,2021C-2024C,2021/08/30,NULL,2023/02/23 17:04,1900/01/01 00:00,1900/01/01 00:00
